EmployeeID,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,AgeGroups,IncomeGroups,YearsAtCompanyGroups
3709,3,3,4,4,2,32,False,Travel_Rarely,Sales,4,3,Marketing,Male,1,Research Scientist,Married,53260,4,14,1,7.0,2,4,0,3,"(30.0, 40.0]","(50000.0, 75000.0]","(2.0, 5.0]"
3710,3,3,4,2,2,34,False,Travel_Rarely,Research & Development,9,2,Medical,Male,1,Sales Executive,Married,32800,5,13,0,7.0,3,5,0,2,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3711,3,3,2,3,2,41,False,Travel_Rarely,Research & Development,26,3,Medical,Female,3,Sales Executive,Married,54850,2,17,2,7.0,2,4,0,3,"(40.0, 50.0]","(50000.0, 75000.0]","(2.0, 5.0]"
3712,2,3,3,3,4,40,False,Non-Travel,Sales,3,2,Life Sciences,Male,1,Sales Executive,Divorced,43420,3,11,1,11.0,6,8,0,7,"(30.0, 40.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3713,3,3,1,4,3,31,False,Travel_Rarely,Research & Development,16,3,Medical,Male,2,Human Resources,Divorced,27820,1,19,1,13.0,5,13,9,9,"(30.0, 40.0]","(25000.0, 50000.0]","(10.0, 15.0]"
3714,3,3,1,4,4,46,True,Travel_Rarely,Research & Development,18,1,Medical,Male,1,Manufacturing Director,Divorced,59800,4,11,1,28.0,2,7,4,3,"(40.0, 50.0]","(50000.0, 75000.0]","(5.0, 10.0]"
3715,2,3,1,1,4,39,True,Non-Travel,Research & Development,2,4,Medical,Male,2,Manufacturing Director,Single,43810,2,15,2,11.0,1,1,0,0,"(30.0, 40.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
3716,3,3,3,2,3,31,True,Travel_Frequently,Sales,2,3,Medical,Male,2,Sales Executive,Single,25720,1,13,3,10.0,3,10,4,7,"(30.0, 40.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3717,3,3,2,1,3,45,False,Travel_Rarely,Sales,10,2,Marketing,Male,1,Sales Executive,Divorced,38330,2,14,0,24.0,1,7,0,7,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3718,3,3,4,2,3,31,False,Travel_Rarely,Research & Development,16,4,Life Sciences,Male,3,Human Resources,Single,42440,9,13,0,8.0,3,3,0,2,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3719,3,4,2,4,1,31,True,Travel_Frequently,Research & Development,7,4,Life Sciences,Male,1,Laboratory Technician,Married,65000,6,23,1,7.0,5,2,2,2,"(30.0, 40.0]","(50000.0, 75000.0]","(-1.0, 2.0]"
3720,3,3,2,4,4,45,False,Travel_Rarely,Research & Development,1,2,Life Sciences,Female,1,Research Scientist,Married,184300,4,12,1,10.0,5,3,1,2,"(40.0, 50.0]","(175000.0, 200000.0]","(2.0, 5.0]"
3721,3,3,3,1,3,48,False,Travel_Rarely,Research & Development,24,3,Technical Degree,Male,2,Research Scientist,Divorced,16010,4,12,0,15.0,3,2,2,2,"(40.0, 50.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
3722,3,3,1,3,3,34,True,Travel_Rarely,Research & Development,7,4,Medical,Male,2,Research Scientist,Married,26940,1,16,1,2.0,3,2,2,2,"(30.0, 40.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
3723,2,3,4,2,3,40,False,Non-Travel,Research & Development,25,4,Other,Female,1,Sales Executive,Divorced,31490,2,15,1,16.0,1,9,4,8,"(30.0, 40.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3724,3,3,4,1,3,28,False,Travel_Rarely,Research & Development,1,2,Technical Degree,Female,1,Research Scientist,Single,176390,0,13,1,6.0,0,5,1,3,"(25.0, 30.0]","(175000.0, 200000.0]","(2.0, 5.0]"
3725,2,3,3,3,3,44,False,Non-Travel,Research & Development,5,3,Life Sciences,Male,1,Laboratory Technician,Single,23190,3,18,0,7.0,4,5,0,3,"(40.0, 50.0]","(10000.0, 25000.0]","(2.0, 5.0]"
3726,3,4,4,2,2,53,False,Travel_Rarely,Research & Development,2,4,Technical Degree,Male,2,Manager,Single,116910,4,20,0,35.0,2,9,8,8,"(50.0, 60.0]","(100000.0, 125000.0]","(5.0, 10.0]"
3727,1,3,1,3,2,49,False,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,3,Laboratory Technician,Married,53240,2,19,0,20.0,2,3,1,2,"(40.0, 50.0]","(50000.0, 75000.0]","(2.0, 5.0]"
3728,3,3,3,3,4,40,False,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,3,Laboratory Technician,Divorced,167520,2,18,1,8.0,3,3,1,2,"(30.0, 40.0]","(150000.0, 175000.0]","(2.0, 5.0]"
3729,4,3,4,2,2,44,False,Travel_Rarely,Research & Development,5,1,Other,Male,3,Research Scientist,Single,52280,1,13,0,6.0,2,5,1,3,"(40.0, 50.0]","(50000.0, 75000.0]","(2.0, 5.0]"
3730,3,3,4,1,3,33,False,Travel_Frequently,Human Resources,10,3,Medical,Female,2,Sales Executive,Married,27000,0,14,3,5.0,2,4,0,3,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3731,3,3,4,1,3,34,False,Travel_Rarely,Research & Development,10,4,Life Sciences,Female,1,Sales Representative,Single,192460,3,15,1,15.0,5,13,3,12,"(30.0, 40.0]","(175000.0, 200000.0]","(10.0, 15.0]"
3732,3,4,4,3,2,30,False,Travel_Rarely,Sales,1,2,Technical Degree,Male,1,Laboratory Technician,Married,25060,8,22,0,4.0,3,2,2,2,"(25.0, 30.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
3733,3,4,1,4,3,42,False,Travel_Frequently,Research & Development,8,4,Medical,Female,1,Sales Executive,Single,60620,1,22,2,12.0,2,12,5,8,"(40.0, 50.0]","(50000.0, 75000.0]","(10.0, 15.0]"
3734,3,3,1,3,2,44,False,Travel_Frequently,Research & Development,5,3,Life Sciences,Female,5,Manufacturing Director,Married,43820,7,16,2,11.0,2,1,0,0,"(40.0, 50.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
3735,3,3,3,3,2,30,False,Non-Travel,Research & Development,8,3,Life Sciences,Male,1,Manufacturing Director,Divorced,21430,1,17,1,1.0,2,1,0,0,"(25.0, 30.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
3736,2,3,2,3,2,57,False,Travel_Rarely,Sales,2,1,Life Sciences,Male,3,Research Scientist,Married,61620,0,14,0,13.0,5,12,2,8,"(50.0, 60.0]","(50000.0, 75000.0]","(10.0, 15.0]"
3737,3,3,3,2,3,49,False,Travel_Rarely,Research & Development,7,3,Technical Degree,Female,2,Sales Executive,Divorced,50940,3,15,0,29.0,5,8,0,7,"(40.0, 50.0]","(50000.0, 75000.0]","(5.0, 10.0]"
3738,3,4,2,1,2,34,False,Travel_Frequently,Research & Development,2,4,Medical,Female,2,Sales Representative,Divorced,68770,7,20,0,16.0,3,14,6,9,"(30.0, 40.0]","(50000.0, 75000.0]","(10.0, 15.0]"
3739,3,4,1,3,4,28,True,Travel_Frequently,Research & Development,2,3,Medical,Male,1,Research Scientist,Married,22740,3,20,1,5.0,5,3,1,2,"(25.0, 30.0]","(10000.0, 25000.0]","(2.0, 5.0]"
3740,3,3,1,2,1,29,True,Travel_Frequently,Research & Development,28,3,Medical,Female,5,Research Scientist,Single,44340,5,17,3,7.0,1,5,0,0,"(25.0, 30.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3741,3,3,1,2,4,34,True,Travel_Rarely,Research & Development,7,1,Medical,Male,1,Research Scientist,Single,62880,0,15,1,16.0,2,15,10,10,"(30.0, 40.0]","(50000.0, 75000.0]","(10.0, 15.0]"
3742,2,3,4,3,3,35,False,Travel_Rarely,Sales,7,4,Other,Female,4,Healthcare Representative,Married,25530,1,14,1,1.0,4,1,0,0,"(30.0, 40.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
3743,2,3,2,1,2,24,True,Travel_Frequently,Sales,3,3,Life Sciences,Male,2,Research Scientist,Single,76540,2,17,1,4.0,3,0,0,0,"(17.999, 25.0]","(75000.0, 100000.0]","(-1.0, 2.0]"
3744,1,3,4,2,3,24,False,Non-Travel,Research & Development,10,3,Life Sciences,Female,2,Manager,Married,51600,1,17,1,1.0,3,1,0,0,"(17.999, 25.0]","(50000.0, 75000.0]","(-1.0, 2.0]"
3745,2,4,2,3,2,44,False,Travel_Frequently,Research & Development,5,2,Medical,Female,2,Research Scientist,Single,171590,5,22,1,16.0,1,2,2,2,"(40.0, 50.0]","(150000.0, 175000.0]","(-1.0, 2.0]"
3746,3,3,3,3,3,29,False,Travel_Rarely,Sales,10,2,Life Sciences,Female,1,Sales Executive,Divorced,128080,1,13,0,10.0,6,10,0,4,"(25.0, 30.0]","(125000.0, 150000.0]","(5.0, 10.0]"
3747,3,3,3,3,4,30,False,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,3,Sales Executive,Divorced,102210,0,19,1,6.0,2,5,1,3,"(25.0, 30.0]","(100000.0, 125000.0]","(2.0, 5.0]"
3748,3,3,4,3,3,55,False,Travel_Rarely,Sales,20,3,Marketing,Male,2,Research Scientist,Married,47790,0,14,1,4.0,6,3,1,2,"(50.0, 60.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3749,3,4,1,2,3,33,False,Travel_Rarely,Research & Development,7,2,Life Sciences,Male,2,Research Scientist,Married,37370,8,22,2,8.0,2,5,0,2,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3750,2,3,3,3,2,47,False,Travel_Rarely,Research & Development,8,4,Medical,Female,2,Sales Representative,Married,23660,3,17,0,11.0,5,5,1,2,"(40.0, 50.0]","(10000.0, 25000.0]","(2.0, 5.0]"
3751,3,3,3,1,2,28,True,Travel_Frequently,Sales,1,3,Marketing,Male,2,Laboratory Technician,Single,17060,7,12,0,8.0,3,0,0,0,"(25.0, 30.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
3752,2,3,1,3,1,28,False,Travel_Rarely,Sales,8,4,Marketing,Male,1,Laboratory Technician,Divorced,163070,1,16,0,1.0,3,1,0,0,"(25.0, 30.0]","(150000.0, 175000.0]","(-1.0, 2.0]"
3753,3,3,3,1,3,28,False,Travel_Frequently,Research & Development,9,3,Life Sciences,Female,2,Sales Executive,Single,59330,0,11,0,5.0,3,4,1,3,"(25.0, 30.0]","(50000.0, 75000.0]","(2.0, 5.0]"
3754,3,3,3,1,3,49,False,Travel_Rarely,Research & Development,5,4,Life Sciences,Female,1,Research Scientist,Married,34240,4,11,0,10.0,3,3,1,2,"(40.0, 50.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3755,1,3,4,2,3,29,False,Travel_Frequently,Research & Development,8,1,Medical,Male,1,Research Scientist,Married,40370,0,14,0,4.0,2,3,0,2,"(25.0, 30.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3756,2,3,3,2,2,28,False,Travel_Rarely,Research & Development,5,1,Technical Degree,Male,2,Laboratory Technician,Married,25590,1,11,0,8.0,3,8,1,7,"(25.0, 30.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3757,2,3,4,3,3,33,False,Travel_Rarely,Research & Development,15,4,Life Sciences,Female,1,Sales Executive,Single,62010,2,15,3,14.0,2,0,0,0,"(30.0, 40.0]","(50000.0, 75000.0]","(-1.0, 2.0]"
3758,2,4,3,4,4,32,False,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,3,Laboratory Technician,Single,44030,2,20,0,10.0,3,5,0,0,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3759,2,3,2,4,3,54,False,Travel_Frequently,Sales,10,3,Life Sciences,Female,4,Research Scientist,Divorced,37610,3,12,0,26.0,3,14,1,12,"(50.0, 60.0]","(25000.0, 50000.0]","(10.0, 15.0]"
3760,3,3,1,1,1,29,True,Travel_Rarely,Research & Development,5,3,Life Sciences,Female,2,Research Scientist,Single,109340,6,17,2,11.0,2,9,0,7,"(25.0, 30.0]","(100000.0, 125000.0]","(5.0, 10.0]"
3761,2,3,4,1,4,44,False,Travel_Rarely,Sales,26,1,Marketing,Male,1,Sales Representative,Married,107610,3,11,1,24.0,5,20,14,17,"(40.0, 50.0]","(100000.0, 125000.0]","(15.0, 20.0]"
3762,4,3,2,2,3,39,False,Travel_Rarely,Sales,6,1,Technical Degree,Female,2,Laboratory Technician,Single,51750,4,17,1,9.0,2,2,2,2,"(30.0, 40.0]","(50000.0, 75000.0]","(-1.0, 2.0]"
3763,2,3,3,2,4,46,False,Travel_Rarely,Research & Development,4,2,Life Sciences,Male,3,Manufacturing Director,Married,138260,8,11,0,23.0,1,13,5,1,"(40.0, 50.0]","(125000.0, 150000.0]","(10.0, 15.0]"
3764,4,3,4,2,1,35,False,Travel_Rarely,Research & Development,23,4,Life Sciences,Male,2,Research Scientist,Single,63340,1,14,0,11.0,2,11,3,3,"(30.0, 40.0]","(50000.0, 75000.0]","(10.0, 15.0]"
3765,2,3,1,3,3,23,False,Travel_Rarely,Research & Development,2,4,Medical,Female,2,Manager,Single,49360,0,19,1,5.0,2,4,1,2,"(17.999, 25.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3766,4,3,4,1,1,40,True,Travel_Rarely,Research & Development,2,3,Medical,Male,2,Research Director,Single,47750,3,15,1,15.0,3,5,1,0,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3767,3,3,4,3,3,34,False,Travel_Rarely,Human Resources,2,3,Human Resources,Male,2,Manufacturing Director,Married,28180,1,13,1,10.0,2,10,8,6,"(30.0, 40.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3768,2,3,4,3,1,31,True,Travel_Frequently,Research & Development,29,3,Life Sciences,Female,2,Healthcare Representative,Single,25150,1,14,0,7.0,3,7,7,7,"(30.0, 40.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3769,2,3,3,4,3,50,False,Travel_Frequently,Research & Development,6,3,Medical,Male,1,Manager,Single,23420,1,12,1,32.0,2,32,13,9,"(40.0, 50.0]","(10000.0, 25000.0]","(30.0, 40.0]"
3770,3,3,2,3,3,34,False,Travel_Rarely,Sales,25,5,Marketing,Female,1,Research Scientist,Married,41940,0,17,2,12.0,3,11,5,7,"(30.0, 40.0]","(25000.0, 50000.0]","(10.0, 15.0]"
3771,3,3,3,2,3,42,False,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,1,Manufacturing Director,Married,106850,4,11,3,4.0,2,1,0,0,"(40.0, 50.0]","(100000.0, 125000.0]","(-1.0, 2.0]"
3772,3,3,1,4,3,37,False,Travel_Rarely,Research & Development,2,2,Medical,Male,1,Research Scientist,Married,20220,1,12,0,10.0,1,10,3,7,"(30.0, 40.0]","(10000.0, 25000.0]","(5.0, 10.0]"
3773,4,3,3,1,3,29,False,Travel_Rarely,Research & Development,1,3,Medical,Female,1,Manager,Married,23140,3,13,0,9.0,5,7,0,7,"(25.0, 30.0]","(10000.0, 25000.0]","(5.0, 10.0]"
3774,3,3,4,2,3,33,False,Travel_Rarely,Research & Development,1,1,Life Sciences,Male,1,Research Scientist,Single,42560,1,13,3,5.0,1,5,0,2,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3775,2,4,4,4,3,45,False,Travel_Rarely,Sales,3,3,Life Sciences,Male,3,Laboratory Technician,Married,35800,4,20,1,8.0,1,5,0,3,"(40.0, 50.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3776,3,3,4,4,1,42,False,Travel_Frequently,Human Resources,1,4,Technical Degree,Male,2,Manufacturing Director,Married,31620,2,17,2,24.0,1,20,13,9,"(40.0, 50.0]","(25000.0, 50000.0]","(15.0, 20.0]"
3777,4,3,1,1,4,40,False,Travel_Rarely,Sales,10,1,Life Sciences,Female,1,Manufacturing Director,Married,65240,0,13,1,9.0,2,8,7,1,"(30.0, 40.0]","(50000.0, 75000.0]","(5.0, 10.0]"
3778,2,3,2,3,3,33,False,Travel_Rarely,Research & Development,9,3,Medical,Female,2,Manufacturing Director,Married,28990,1,17,0,15.0,3,15,5,7,"(30.0, 40.0]","(25000.0, 50000.0]","(10.0, 15.0]"
3780,3,3,3,1,3,24,False,Travel_Rarely,Sales,10,2,Marketing,Male,1,Manufacturing Director,Divorced,23560,0,13,0,2.0,5,1,0,0,"(17.999, 25.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
3781,2,3,4,4,3,40,False,Non-Travel,Research & Development,7,3,Medical,Male,1,Research Scientist,Divorced,28000,3,12,2,8.0,0,2,2,2,"(30.0, 40.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
3782,4,4,1,2,3,45,False,Travel_Rarely,Research & Development,4,3,Medical,Female,3,Laboratory Technician,Divorced,118360,1,22,0,10.0,2,10,7,7,"(40.0, 50.0]","(100000.0, 125000.0]","(5.0, 10.0]"
3783,4,3,2,3,3,35,False,Travel_Rarely,Research & Development,10,1,Life Sciences,Male,1,Healthcare Representative,Married,109030,0,11,0,6.0,3,5,4,2,"(30.0, 40.0]","(100000.0, 125000.0]","(2.0, 5.0]"
3784,4,4,4,2,3,32,False,Travel_Rarely,Research & Development,22,4,Medical,Male,1,Sales Executive,Married,29730,3,22,0,12.0,0,7,2,5,"(30.0, 40.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3785,2,3,3,4,2,36,False,Travel_Rarely,Sales,9,3,Marketing,Female,4,Research Scientist,Single,142750,3,18,1,7.0,5,3,1,2,"(30.0, 40.0]","(125000.0, 150000.0]","(2.0, 5.0]"
3786,3,3,3,3,3,48,False,Travel_Rarely,Research & Development,12,4,Medical,Male,1,Laboratory Technician,Divorced,55620,8,13,1,18.0,2,8,7,7,"(40.0, 50.0]","(50000.0, 75000.0]","(5.0, 10.0]"
3787,4,3,3,3,2,29,False,Travel_Rarely,Research & Development,23,4,Life Sciences,Female,2,Healthcare Representative,Married,45370,6,18,1,5.0,5,1,0,0,"(25.0, 30.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
3788,2,4,1,1,1,33,False,Travel_Rarely,Research & Development,9,1,Medical,Male,1,Healthcare Representative,Married,76420,2,20,1,8.0,2,2,2,2,"(30.0, 40.0]","(75000.0, 100000.0]","(-1.0, 2.0]"
3789,3,3,2,1,3,30,True,Travel_Rarely,Research & Development,1,3,Other,Male,3,Sales Executive,Married,179240,1,13,2,10.0,2,10,6,7,"(25.0, 30.0]","(175000.0, 200000.0]","(5.0, 10.0]"
3790,3,3,3,3,3,38,False,Travel_Frequently,Sales,9,3,Marketing,Male,1,Manufacturing Director,Married,52040,3,13,1,10.0,2,6,1,2,"(30.0, 40.0]","(50000.0, 75000.0]","(5.0, 10.0]"
3791,3,3,4,1,3,35,False,Travel_Rarely,Sales,7,2,Life Sciences,Male,1,Sales Executive,Single,22770,1,12,1,3.0,2,3,1,2,"(30.0, 40.0]","(10000.0, 25000.0]","(2.0, 5.0]"
3792,3,3,3,2,3,30,False,Travel_Rarely,Research & Development,14,3,Technical Degree,Male,5,Research Director,Married,27950,3,13,0,9.0,4,4,1,3,"(25.0, 30.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3793,1,3,1,1,3,35,True,Travel_Rarely,Research & Development,2,3,Medical,Female,1,Research Scientist,Divorced,25320,1,13,0,1.0,2,1,0,0,"(30.0, 40.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
3794,3,4,3,4,3,53,True,Travel_Rarely,Research & Development,19,3,Life Sciences,Male,2,Manager,Married,25590,0,25,0,34.0,2,33,1,9,"(50.0, 60.0]","(25000.0, 50000.0]","(30.0, 40.0]"
3795,2,3,3,2,3,38,True,Travel_Rarely,Research & Development,2,3,Medical,Female,3,Sales Executive,Married,49080,4,19,1,7.0,3,5,1,4,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3796,3,3,4,1,2,32,False,Non-Travel,Research & Development,10,4,Life Sciences,Female,5,Research Scientist,Married,23800,4,13,0,9.0,5,6,1,2,"(30.0, 40.0]","(10000.0, 25000.0]","(5.0, 10.0]"
3797,3,3,3,1,2,48,False,Travel_Rarely,Research & Development,2,5,Life Sciences,Male,1,Sales Executive,Married,47650,8,12,1,10.0,4,8,7,6,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3798,3,3,1,4,1,34,False,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,2,Sales Executive,Single,20440,1,11,0,1.0,2,1,0,0,"(30.0, 40.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
3799,2,3,3,4,3,55,False,Travel_Rarely,Research & Development,11,1,Medical,Female,1,Laboratory Technician,Married,26930,1,18,0,36.0,6,36,2,13,"(50.0, 60.0]","(25000.0, 50000.0]","(30.0, 40.0]"
3800,3,3,2,4,2,34,False,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,2,Research Scientist,Married,65860,9,18,1,9.0,3,2,2,1,"(30.0, 40.0]","(50000.0, 75000.0]","(-1.0, 2.0]"
3801,3,3,1,4,3,26,False,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,1,Research Director,Married,32940,1,11,0,1.0,6,1,0,0,"(25.0, 30.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
3802,4,4,3,2,3,38,False,Travel_Rarely,Sales,14,2,Marketing,Female,1,Sales Executive,Married,41710,0,23,0,10.0,4,9,7,7,"(30.0, 40.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3803,2,3,2,2,4,38,False,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,1,Manufacturing Director,Single,27780,2,13,0,8.0,5,3,1,2,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3804,3,3,2,3,3,36,False,Travel_Rarely,Human Resources,1,3,Human Resources,Male,1,Research Scientist,Single,23770,6,13,2,15.0,3,1,0,0,"(30.0, 40.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
3805,2,3,2,1,3,29,False,Travel_Rarely,Research & Development,10,3,Life Sciences,Male,1,Sales Representative,Single,24040,1,17,0,10.0,3,10,1,5,"(25.0, 30.0]","(10000.0, 25000.0]","(5.0, 10.0]"
3806,4,3,1,3,3,35,False,Travel_Rarely,Sales,12,2,Life Sciences,Female,2,Sales Executive,Single,23180,3,19,0,10.0,4,5,0,4,"(30.0, 40.0]","(10000.0, 25000.0]","(2.0, 5.0]"
3807,3,3,4,3,3,39,False,Travel_Rarely,Sales,2,2,Medical,Female,1,Sales Executive,Married,20080,2,12,0,11.0,3,7,7,6,"(30.0, 40.0]","(10000.0, 25000.0]","(5.0, 10.0]"
3808,3,4,1,4,4,29,False,Travel_Frequently,Research & Development,5,1,Medical,Female,1,Research Scientist,Divorced,62440,1,22,0,6.0,3,6,1,3,"(25.0, 30.0]","(50000.0, 75000.0]","(5.0, 10.0]"
3809,1,3,3,3,3,50,False,Travel_Rarely,Research & Development,4,2,Medical,Female,1,Laboratory Technician,Married,27990,4,12,1,27.0,0,1,0,0,"(40.0, 50.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
3810,3,3,4,3,3,23,False,Travel_Rarely,Research & Development,7,2,Life Sciences,Female,3,Manager,Married,105520,2,11,0,4.0,2,2,2,2,"(17.999, 25.0]","(100000.0, 125000.0]","(-1.0, 2.0]"
3811,3,3,1,1,3,36,False,Travel_Frequently,Sales,21,3,Life Sciences,Male,2,Human Resources,Married,23290,3,15,0,9.0,2,3,0,2,"(30.0, 40.0]","(10000.0, 25000.0]","(2.0, 5.0]"
3812,3,3,4,4,3,42,False,Travel_Rarely,Research & Development,8,2,Life Sciences,Female,5,Manager,Single,40140,8,13,1,24.0,3,1,0,1,"(40.0, 50.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
3813,3,3,2,3,2,35,False,Travel_Rarely,Sales,4,3,Medical,Female,2,Laboratory Technician,Married,74030,1,12,1,10.0,4,10,6,8,"(30.0, 40.0]","(50000.0, 75000.0]","(5.0, 10.0]"
3814,3,3,4,3,2,34,False,Travel_Frequently,Research & Development,25,1,Life Sciences,Female,1,Manager,Married,22590,1,14,0,8.0,2,8,7,7,"(30.0, 40.0]","(10000.0, 25000.0]","(5.0, 10.0]"
3815,3,3,4,1,3,40,False,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,2,Laboratory Technician,Married,69320,1,13,0,5.0,5,5,1,2,"(30.0, 40.0]","(50000.0, 75000.0]","(2.0, 5.0]"
3816,4,4,4,2,3,43,False,Travel_Rarely,Research & Development,1,1,Other,Male,1,Manager,Divorced,46780,5,25,1,8.0,0,6,0,2,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3817,2,3,3,4,2,35,False,Travel_Rarely,Sales,6,3,Marketing,Female,3,Sales Representative,Married,135820,1,17,1,1.0,3,1,0,1,"(30.0, 40.0]","(125000.0, 150000.0]","(-1.0, 2.0]"
3818,3,3,4,1,1,46,False,Travel_Rarely,Research & Development,12,4,Technical Degree,Male,1,Laboratory Technician,Single,23320,1,11,0,27.0,2,26,0,12,"(40.0, 50.0]","(10000.0, 25000.0]","(20.0, 30.0]"
3820,2,3,2,3,2,22,False,Non-Travel,Sales,17,2,Marketing,Male,3,Sales Executive,Married,97050,1,18,2,4.0,3,4,1,3,"(17.999, 25.0]","(75000.0, 100000.0]","(2.0, 5.0]"
3821,2,4,2,3,3,50,False,Travel_Frequently,Research & Development,3,3,Other,Male,2,Research Scientist,Married,42940,2,20,0,32.0,2,30,12,13,"(40.0, 50.0]","(25000.0, 50000.0]","(20.0, 30.0]"
3822,3,3,2,4,3,32,False,Travel_Rarely,Research & Development,3,2,Life Sciences,Male,3,Research Scientist,Married,47210,3,14,1,6.0,3,3,0,2,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3823,3,4,2,4,2,44,False,Travel_Rarely,Research & Development,10,3,Technical Degree,Male,3,Manager,Divorced,25190,0,21,2,23.0,2,22,1,10,"(40.0, 50.0]","(25000.0, 50000.0]","(20.0, 30.0]"
3824,3,3,2,2,2,30,False,Travel_Rarely,Research & Development,4,3,Medical,Female,1,Research Director,Married,21210,1,13,1,6.0,2,6,1,1,"(25.0, 30.0]","(10000.0, 25000.0]","(5.0, 10.0]"
3825,3,3,3,1,3,45,False,Travel_Rarely,Sales,29,2,Technical Degree,Female,2,Research Scientist,Single,29730,1,12,0,10.0,2,10,1,4,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
3826,2,3,1,1,3,45,False,Non-Travel,Sales,2,4,Life Sciences,Male,2,Manufacturing Director,Married,58550,1,14,1,10.0,3,10,4,5,"(40.0, 50.0]","(50000.0, 75000.0]","(5.0, 10.0]"
3827,3,4,4,1,3,31,False,Travel_Frequently,Research & Development,7,3,Medical,Male,2,Research Scientist,Single,36170,7,21,1,10.0,5,5,0,3,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
3828,3,3,3,3,3,36,False,Travel_Rarely,Research & Development,18,1,Medical,Male,2,Manufacturing Director,Married,67250,9,17,1,7.0,3,3,1,1,"(30.0, 40.0]","(50000.0, 75000.0]","(2.0, 5.0]"
3829,2,3,3,4,3,34,False,Travel_Frequently,Sales,28,4,Marketing,Male,5,Manufacturing Director,Divorced,103250,1,11,1,9.0,3,9,7,2,"(30.0, 40.0]","(100000.0, 125000.0]","(5.0, 10.0]"
